Age,Hours per day,BPM,Frequency [Classical],Frequency [Country],Frequency [EDM],Frequency [Folk],Frequency [Gospel],Frequency [Hip hop],Frequency [Jazz],Frequency [K pop],Frequency [Latin],Frequency [Lofi],Frequency [Metal],Frequency [Pop],Frequency [R&B],Frequency [Rap],Frequency [Rock],Frequency [Video game music],Anxiety,Depression,Insomnia,OCD,Primary streaming service_Apple Music,Primary streaming service_I do not use a streaming service.,Primary streaming service_Other streaming service,Primary streaming service_Pandora,Primary streaming service_Spotify,Primary streaming service_YouTube Music,While working_No,While working_Yes,Instrumentalist_No,Instrumentalist_Yes,Composer_No,Composer_Yes,Fav genre_Classical,Fav genre_Country,Fav genre_EDM,Fav genre_Folk,Fav genre_Gospel,Fav genre_Hip hop,Fav genre_Jazz,Fav genre_K pop,Fav genre_Latin,Fav genre_Lofi,Fav genre_Metal,Fav genre_Pop,Fav genre_R&B,Fav genre_Rap,Fav genre_Rock,Fav genre_Video game music,Exploratory_No,Exploratory_Yes,Foreign languages_No,Foreign languages_Yes,Music effects_Improve,Music effects_No effect,Music effects_Worsen
-0.2389977595874063,-0.5544099618527487,-0.10196971759142551,1,0,1,1,1,1,1,0,0,1,0,3,1,1,2,2,0.7000000000000001,0.7000000000000001,0.8,0.30000000000000004,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
-0.4959378729737498,-0.22922566052604276,-1.4340172820850532,2,0,2,2,0,0,0,0,0,1,1,1,1,0,3,1,0.9,1.0,0.4,0.0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
1.6452297385791126,-0.22922566052604276,0.20076836524803535,1,1,1,3,1,2,1,0,1,2,0,1,2,2,1,2,0.9,0.9,0.8,0.2,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0.10358905826105169,0.421142942127369,-0.43498160871483244,2,1,3,1,1,1,2,2,0,1,3,2,2,1,2,2,1.0,0.9,0.8,0.8,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
-0.1533510551252918,0.7463272434540749,-0.8285411164061316,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.6000000000000001,0.5,0.6000000000000001,0.8,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
-0.6672312818979788,-0.5544099618527487,0.7456969143590649,2,0,1,0,0,3,1,1,0,1,0,2,3,2,0,1,0.8,0.6000000000000001,1.0,0.30000000000000004,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
0.4461758761095097,-0.8795942631794545,0.17049455696408927,1,0,1,1,0,1,1,0,1,1,1,3,1,1,3,1,0.4,0.2,0.1,0.30000000000000004,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
0.8744093984200821,-0.8795942631794545,-1.2826482406653228,2,1,2,1,0,2,1,1,0,0,0,3,1,1,2,1,0.2,0.1,0.1,0.1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
-0.4102911685116353,-0.22922566052604276,0.3824112149517119,0,3,0,0,0,0,0,0,0,0,3,3,0,2,3,1,1.0,1.0,0.7000000000000001,0.30000000000000004,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
-0.5815845774358643,-0.22922566052604276,0.9576135723466875,1,0,0,2,0,3,2,0,2,2,0,3,1,3,3,3,0.8,0.9,0.0,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
-0.4959378729737498,0.7463272434540749,-2.1605886808997594,0,0,1,3,0,1,1,0,3,1,2,3,1,2,3,1,0.4,0.2,0.0,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
1.045702807344311,0.09595864080066312,-0.7982673081221855,1,2,2,2,0,3,1,0,0,2,2,2,3,3,3,0,0.9,0.2,0.7000000000000001,0.7000000000000001,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
0.5318225805716242,-0.5544099618527487,-0.9496363495419159,2,1,1,2,0,2,1,1,2,3,3,2,2,2,3,3,0.8,0.6000000000000001,0.7000000000000001,0.5,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
0.3605291716473952,-0.5544099618527487,-0.7074458832703472,0,2,1,3,2,1,1,1,1,1,2,1,3,1,3,1,0.6000000000000001,0.5,0.4,0.2,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.4102911685116353,-0.22922566052604276,-0.10196971759142551,2,1,1,3,0,1,2,0,0,2,2,3,1,1,3,2,0.8,0.5,0.2,0.30000000000000004,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
0.9600561028821967,1.3966958461074868,0.5943278729393344,2,1,2,1,0,1,1,0,0,0,3,1,0,1,2,3,0.7000000000000001,0.6000000000000001,0.6000000000000001,0.1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
-0.5815845774358643,-0.22922566052604276,-0.16251733415931768,2,0,0,1,0,0,2,0,0,1,1,2,0,0,3,1,1.0,0.2,0.0,0.0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
-0.5815845774358643,-0.5544099618527487,0.20076836524803535,1,0,2,0,0,0,0,3,0,0,1,2,0,0,1,0,0.6000000000000001,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0.0179423537989372,1.0715115447807808,-0.10196971759142551,0,2,3,1,1,2,0,3,1,1,1,3,2,2,1,2,0.2,0.0,0.1,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
0.5318225805716242,1.7218801474341927,1.0484349971985258,1,1,1,2,0,0,1,1,1,3,2,3,0,1,2,2,0.9,0.0,0.2,0.0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
-0.6672312818979788,-0.5544099618527487,1.1089826137664178,1,1,1,1,1,2,2,2,0,0,1,3,1,2,2,0,0.5,0.4,0.1,0.1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
0.4461758761095097,-0.8795942631794545,-0.1322435258753716,0,3,0,0,0,2,0,0,0,0,0,3,1,2,2,1,0.8,1.0,0.2,0.0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1.3026429207306547,-0.5544099618527487,-0.10196971759142551,2,0,2,1,0,1,1,0,0,1,3,1,1,1,3,0,0.30000000000000004,0.6000000000000001,0.2,0.1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
3.3581638278214023,0.09595864080066312,2.3199349451242615,2,1,2,1,0,1,2,1,1,0,1,2,1,1,2,1,0.4,0.4,0.2,0.1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-0.9241713952843222,-0.5544099618527487,0.3824112149517119,1,0,0,2,0,2,1,0,0,0,2,3,1,2,3,1,0.7000000000000001,0.5,0.2,0.6000000000000001,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
0.10358905826105169,0.7463272434540749,-0.5863506501345629,2,0,0,1,0,1,2,0,0,0,1,2,0,1,3,0,0.30000000000000004,0.2,0.0,0.0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.8744093984200821,0.09595864080066312,-1.010183966109808,1,3,1,2,1,3,2,1,2,2,2,2,1,2,3,0,0.9,0.9,0.5,0.1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0.7031159894958532,-0.8795942631794545,-0.10196971759142551,0,0,0,0,0,2,0,0,1,0,0,2,1,1,3,0,0.30000000000000004,1.0,0.4,0.1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
0.4461758761095097,0.7463272434540749,-1.0404577743937542,2,1,0,3,1,0,1,0,0,2,2,1,0,0,3,0,0.9,0.0,0.5,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0.1892357627231662,0.421142942127369,0.5035064480874962,1,0,2,3,2,1,1,2,2,3,2,3,2,0,3,3,0.0,0.9,0.4,0.0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2.416050078738143,-0.7170021125161016,-0.9496363495419159,1,0,3,2,0,2,0,1,2,0,0,3,1,2,2,0,0.2,0.2,0.2,0.1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
-0.1533510551252918,0.421142942127369,-0.10196971759142551,2,1,0,1,0,0,1,0,0,0,3,1,0,0,3,0,0.6000000000000001,0.9,0.2,0.1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
0.0179423537989372,-0.5544099618527487,0.14022074868014317,1,1,3,1,0,2,2,2,0,1,3,3,1,2,3,1,0.6000000000000001,0.4,0.1,0.0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
-0.7528779863600933,0.09595864080066312,0.5035064480874962,3,1,1,2,1,3,2,3,2,3,3,3,2,1,2,1,0.8,0.9,0.4,0.0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0.5318225805716242,0.7463272434540749,0.3824112149517119,1,1,3,1,0,2,0,0,0,1,1,2,2,2,2,2,0.8,0.6000000000000001,0.5,0.6000000000000001,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0.5318225805716242,-0.8795942631794545,0.2613159818159275,2,1,0,0,0,1,0,0,2,0,2,1,1,1,3,2,0.30000000000000004,1.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1.1313495118064256,0.7463272434540749,-0.49552922528272464,3,2,2,2,2,3,3,1,2,2,1,3,3,3,2,0,0.9,0.4,0.9,0.7000000000000001,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
-0.6672312818979788,0.09595864080066312,0.3521374066677658,3,0,0,0,0,3,3,1,3,2,2,1,2,1,0,1,0.7000000000000001,0.9,0.2,0.8,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0.0179423537989372,-0.5544099618527487,1.4419945048898248,0,2,3,1,0,0,0,0,0,0,1,2,0,0,3,1,1.0,0.30000000000000004,0.1,0.4,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
-0.4102911685116353,-0.5544099618527487,2.925411110803183,1,0,0,0,0,0,1,0,0,0,3,0,0,1,2,1,0.0,0.0,0.0,0.1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
-0.8385246908222078,-0.5544099618527487,1.4419945048898248,0,0,3,0,0,2,0,0,0,0,0,1,1,2,0,1,0.9,0.6000000000000001,0.1,0.7000000000000001,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
-0.7528779863600933,0.09595864080066312,-1.1615530075295386,1,1,3,1,0,1,1,0,0,3,1,2,0,1,1,3,0.7000000000000001,0.1,0.30000000000000004,0.5,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
-0.4102911685116353,-0.5544099618527487,1.532815929741663,2,0,3,0,0,2,0,2,0,0,0,2,0,0,2,2,0.9,0.7000000000000001,0.5,0.7000000000000001,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
-0.1533510551252918,0.7463272434540749,-1.1010053909616464,0,0,2,2,0,1,0,2,2,0,0,3,3,2,1,0,0.30000000000000004,0.1,0.2,0.7000000000000001,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
-0.2389977595874063,-0.22922566052604276,-1.4037434738011072,1,0,2,1,0,3,1,0,2,1,2,3,2,3,2,1,0.6000000000000001,0.6000000000000001,0.8,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.8385246908222078,0.421142942127369,0.07967313211225101,1,0,3,1,0,0,0,0,0,2,1,3,0,0,3,2,1.0,0.6000000000000001,0.0,0.4,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
-0.6672312818979788,-1.0421864138428074,0.3824112149517119,1,2,2,0,0,0,1,0,0,0,1,2,1,1,2,3,0.6000000000000001,0.30000000000000004,0.1,0.1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
-0.2389977595874063,-0.8795942631794545,-1.312922048949269,1,0,1,2,0,1,0,0,0,2,0,1,0,0,1,3,0.30000000000000004,0.30000000000000004,0.0,0.7000000000000001,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
-0.3246444640495208,2.0470644487608984,-0.9496363495419159,0,1,1,0,0,3,0,1,0,0,3,2,2,3,3,2,0.9,1.0,0.2,0.2,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
-0.4959378729737498,-0.5544099618527487,-0.10196971759142551,1,0,2,1,0,1,2,2,2,2,0,3,3,2,3,3,0.7000000000000001,0.5,0.0,0.2,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
0.7887626939579677,-0.8795942631794545,0.442958831519604,1,0,0,2,0,1,0,0,1,0,0,1,0,2,3,0,0.9,0.9,0.6000000000000001,0.4,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
-0.5815845774358643,-0.5544099618527487,0.806244530926957,2,0,1,0,0,0,0,0,0,0,3,1,0,1,3,2,0.5,0.7000000000000001,0.7000000000000001,0.2,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
-0.3246444640495208,-0.22922566052604276,-0.46525541699877854,1,3,0,2,1,1,0,0,0,0,1,2,0,0,3,2,0.0,0.8,0.0,0.5,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
-0.4102911685116353,-0.22922566052604276,-0.1322435258753716,1,3,1,2,0,2,1,2,0,0,0,3,3,1,2,0,0.8,0.4,0.30000000000000004,0.4,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.4959378729737498,-0.5544099618527487,0.04939932382830492,1,3,1,2,1,0,0,0,1,1,2,1,0,0,2,0,0.7000000000000001,0.2,0.0,0.7000000000000001,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
-0.3246444640495208,-0.8795942631794545,-1.1615530075295386,3,1,1,2,0,1,0,2,0,1,3,3,2,3,2,3,0.5,0.1,0.0,0.0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
0.5318225805716242,-0.8795942631794545,-0.31388637557904814,3,0,0,2,0,1,0,0,1,0,0,0,0,0,2,0,0.4,0.1,0.30000000000000004,0.0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.4102911685116353,-0.8795942631794545,-1.1312791992455924,1,0,0,1,0,0,0,0,0,1,1,3,0,0,2,0,0.30000000000000004,0.5,0.30000000000000004,0.0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
-0.4959378729737498,0.421142942127369,0.5337802563714423,2,1,0,0,0,1,2,0,0,0,3,2,2,1,3,0,0.2,0.2,0.0,0.6000000000000001,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
-0.4959378729737498,0.421142942127369,-0.7982673081221855,1,0,3,2,0,2,1,0,2,3,3,1,0,3,2,1,0.0,0.1,0.30000000000000004,0.5,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.0677043506631773,1.3966958461074868,-0.10196971759142551,2,1,3,1,1,3,3,1,1,3,3,1,1,2,3,3,0.6000000000000001,0.4,0.8,0.8,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
-0.4102911685116353,-0.9771495535774664,0.6246016812232805,1,0,0,0,0,0,0,0,0,2,1,3,1,0,3,1,0.5,0.6000000000000001,0.8,0.2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-0.8385246908222078,-0.22922566052604276,-1.1918268158134846,1,1,2,1,1,2,1,0,0,3,1,3,0,0,3,3,0.6000000000000001,0.6000000000000001,0.2,0.6000000000000001,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
-0.6672312818979788,1.0715115447807808,-1.1918268158134846,0,0,1,0,1,3,0,0,0,1,1,1,1,3,1,1,0.8,0.9,0.30000000000000004,0.4,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
-0.4102911685116353,-0.7170021125161016,-1.9183982146281906,3,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,0.8,0.4,0.30000000000000004,0.30000000000000004,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
-0.9241713952843222,0.09595864080066312,-1.2826482406653228,2,0,2,1,0,1,2,2,0,3,0,2,1,1,0,3,0.8,0.6000000000000001,0.5,0.7000000000000001,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
-0.0677043506631773,0.09595864080066312,0.806244530926957,2,1,0,1,1,1,0,0,0,0,3,2,1,1,3,0,0.8,0.8,0.7000000000000001,0.7000000000000001,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
-0.9241713952843222,2.0470644487608984,-0.8588149246900777,1,0,2,0,0,2,1,0,0,3,2,0,0,2,1,3,0.5,0.2,0.5,0.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
-0.1533510551252918,-0.5544099618527487,0.442958831519604,3,0,1,1,0,2,2,0,1,1,1,2,2,2,3,2,0.6000000000000001,0.8,0.4,0.2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-0.2389977595874063,0.7463272434540749,0.5035064480874962,2,1,3,1,1,1,3,2,0,2,2,2,2,1,3,2,0.8,0.8,0.7000000000000001,0.1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0.0179423537989372,-1.0421864138428074,0.4732326398035501,1,0,3,0,0,1,0,1,0,0,1,2,1,1,3,2,1.0,0.2,0.0,0.0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
0.1892357627231662,-0.5544099618527487,-0.7074458832703472,2,1,3,0,0,2,3,3,2,2,2,3,3,1,2,2,0.8,0.7000000000000001,0.7000000000000001,0.5,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
-0.6672312818979788,-0.22922566052604276,-0.10196971759142551,1,1,0,2,0,2,3,0,1,0,2,3,3,3,3,0,0.8,1.0,0.9,0.2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
1.3026429207306547,-0.22922566052604276,1.6539111628774474,2,0,0,0,0,0,1,0,0,1,2,2,1,0,2,0,0.0,0.4,0.4,0.0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
-0.5815845774358643,-0.8795942631794545,-0.7074458832703472,1,1,0,1,1,2,0,0,0,0,0,3,1,2,2,1,0.30000000000000004,0.2,0.0,0.1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
-0.7528779863600933,-0.39181781118939574,-0.4047078004308864,0,0,0,0,0,0,1,0,0,1,3,0,0,1,3,2,0.5,0.30000000000000004,0.30000000000000004,0.1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
-0.5815845774358643,-0.8795942631794545,-0.46525541699877854,2,1,0,2,0,2,0,0,0,0,2,2,1,1,3,1,0.8,0.9,0.6000000000000001,0.1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
-0.8385246908222078,0.421142942127369,1.139256422050364,0,0,1,0,0,0,0,0,0,0,3,1,0,1,2,0,0.6000000000000001,0.7000000000000001,0.8,0.2,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
-0.4102911685116353,-0.22922566052604276,2.3199349451242615,2,1,0,0,0,1,2,0,0,1,3,1,0,1,3,2,0.7000000000000001,0.4,0.7000000000000001,0.0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
-0.7528779863600933,-1.0421864138428074,0.9878873806306336,2,0,1,0,0,1,1,0,0,0,0,2,0,0,3,2,0.8,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
-0.4102911685116353,1.3966958461074868,-0.10196971759142551,0,3,0,2,0,1,0,0,0,0,0,1,1,1,2,0,0.8,0.9,0.2,0.5,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
-0.2389977595874063,-0.22922566052604276,-1.010183966109808,0,3,1,2,0,1,2,0,3,0,1,2,3,2,3,0,1.0,1.0,0.4,0.0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
-0.3246444640495208,-0.22922566052604276,-1.1615530075295386,0,0,1,0,0,3,1,0,0,2,0,3,3,3,3,0,0.8,0.8,0.30000000000000004,0.30000000000000004,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.3246444640495208,0.421142942127369,1.4419945048898248,1,0,2,0,0,3,2,0,0,2,3,1,2,3,2,2,0.8,0.7000000000000001,0.7000000000000001,0.4,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
0.3605291716473952,-0.7170021125161016,-0.46525541699877854,1,0,2,0,0,1,1,0,0,0,1,3,3,3,3,0,0.8,0.7000000000000001,0.1,0.2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
2.6729901921244865,-0.8795942631794545,-0.5560768418506168,0,1,0,1,0,0,0,0,0,0,0,2,2,0,2,0,0.6000000000000001,0.5,1.0,0.2,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
-0.6672312818979788,-0.5544099618527487,-1.4340172820850532,2,0,0,0,0,1,1,0,0,1,0,3,1,1,0,1,0.7000000000000001,0.6000000000000001,0.0,0.4,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
-0.2389977595874063,-0.8795942631794545,-0.46525541699877854,1,1,2,0,0,0,1,0,0,0,0,3,0,0,1,1,0.7000000000000001,0.4,0.0,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
